Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",62.861626932583455,94.47761618496695,86.57248114094222,30,84,39,66,30,19,28,15,6.508018415768992,15.018263115342672,96,28,90,20.91183307966982,10,1,30,21,33,-13.907930088545866,37.37334376132778,96,66,180,26.41804838378862,10,1,36,60,15,-16.185199177129363,-63.25333686683268,36,66,180,0,1,23.45780954849672,24.831307503522698
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.53650144932563,91.49580740543875,101.02400397873073,30,84,0,3,30,19,28,15,-7.3776945308530255,31.180405656514075,100,28,270,24.13657814939563,10,1,36,21,33,5.962560868263056,33.13952841852306,36,72,180,27.532342540645118,10,1,36,60,15,4.558050868086694,7.373155109211856,100,72,0,24,0,23.961041456712294,24.536732745795845
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",98.6722955002535,66.77764032100343,102.55418376073803,30,84,3,100,30,19,28,15,17.94884818952526,9.28736691914182,28,28,270,21.390923079526793,10,1,36,21,33,9.093907754470298,8.572425224264261,72,100,90,25.42962089037218,10,1,36,60,15,5.675131002810822,-78.83360671253922,72,60,90,24,0,24.207286476702453,21.33671638423545
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",105.07882232769727,58.43023318521828,100.60533745572569,30,84,60,69,30,19,28,15,28.37609942634284,5.331394683149908,28,64,0,23.446838671539897,10,1,30,21,33,16.29794476687632,-2.0650494750041233,21,102,180,26.25574693651425,10,1,36,60,15,12.644281229084427,9.650046500840574,60,36,0,24,1,24.88532377861104,23.467993656386156
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",58.17944580105863,68.5195036718121,90.12925908013702,30,84,66,3,30,19,28,15,4.937423019121099,-7.601839234593029,27,60,180,24.537449811431618,10,1,30,21,33,-0.7909930319744785,3.971605518251942,66,60,270,29.44454891596591,10,1,0,0,0,-20.666732699191016,-92.57915323078979,0,0,180,0,1,20.82019512044703,23.867989984304632
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",60.854104112809495,58.337739612927685,88.5534421870342,30,84,57,33,30,19,28,15,6.898481922725301,5.548769879584556,48,28,0,23.51189447198825,10,1,36,21,33,-21.13263027081051,7.864129465332737,21,66,0,26.050943860550888,10,1,0,0,0,5.569109902009196,-70.35412012580893,0,0,90,0,1,24.139152759342664,24.497100420058793
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.663433383901214,66.32494951662117,89.9210448031784,30,84,3,0,30,19,28,15,4.884008540771135,6.540546312758153,57,60,0,20.118493307362105,10,1,30,21,33,6.290124397158505,8.699006664165356,30,60,90,26.124499129844267,10,1,0,0,0,-4.604762211006996,-93.94719915363174,0,0,180,0,0,21.073746925475895,20.54670526745526
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",63.21615826067897,63.73111000712687,103.32271034805186,30,84,0,33,30,19,28,15,8.666147486228255,5.685436762623868,60,28,0,23.435437702905205,10,1,30,21,33,2.8678109907937905,6.951262132314836,60,66,270,29.650517268132422,10,1,0,0,0,-2.2277682988586776,-98.56311075551515,0,0,180,0,1,20.21310217031098,24.490050790367267
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",107.96521301896145,66.99210087766433,88.26758032001213,30,84,39,100,30,19,28,15,29.28462047192487,7.931313065669678,64,28,270,21.039106788588754,10,1,36,21,33,7.633275103623577,7.817950023063361,21,100,90,26.156845273458426,10,1,36,60,15,7.063320365230035,-73.81180715956914,36,60,90,24,0,20.6833898884895,23.705100328589417
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",95.41507695664595,64.87924185286698,102.50251594978342,30,84,60,3,30,19,28,15,35.671140067598856,-12.730047038158382,28,58,180,22.450436906980702,10,1,30,21,33,6.81508073651562,7.016070838174703,21,30,90,28.579874492569672,10,1,36,60,15,7.315701988095551,-94.02732196911971,60,102,90,24,0,23.81067585042954,24.039395229579593
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",82.54899829107632,38.64793402637123,102.927698960187,30,84,0,33,30,19,28,15,23.61006051910835,-39.31338190305874,28,28,180,23.926503468480597,10,1,36,21,33,5.320341491833833,-13.225448786700468,36,87,90,25.913823187624843,10,1,0,0,0,-75.4508787108423,-32.22332549093892,0,0,270,0,1,21.81828248247898,22.98996306934665
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",62.60008872993401,53.689347378488904,90.80278510115826,30,84,0,33,30,19,28,15,-17.482312804973276,-1.1489854256089789,28,28,270,21.121750272396106,10,1,36,21,33,-14.148279472404047,-3.5823344044629426,57,66,180,29.148751410172643,10,1,0,0,0,-1.0574625483910642,-105.19124996654261,0,0,180,0,1,23.87363914448134,22.87383942682758
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",63.649098725122855,66.07506392656617,90.46217566378857,30,84,3,60,30,19,28,15,6.525254070441058,0.5318003319329243,57,28,90,22.74175313780639,10,1,30,21,33,6.151672178382952,6.231369915784812,30,21,90,26.977014351294997,10,1,0,0,0,-15.985175232788242,-91.89280714460358,0,0,180,0,1,24.880023000847174,20.31158467697188
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.78791993006858,102.25058634817125,101.57566966139836,30,84,102,27,30,19,28,15,8.83031635055543,24.47145319857234,63,28,180,24.43395826617018,10,1,30,21,33,-1.3805261336602115,42.53277569620507,102,21,180,25.905759718342534,10,1,36,60,15,-7.804552823364489,-57.7690728371269,36,60,180,24,0,24.84803542102072,24.952363937286815
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",64.98944029613585,104.11496845928751,96.11857085781926,30,84,100,39,30,19,28,15,5.806817162404397,20.991168017373244,28,64,90,22.600136146199667,10,1,36,21,33,-10.908861825958992,43.31706824210333,100,21,180,25.329706545212375,10,1,36,60,15,8.414759146540053,-56.44837360296063,60,36,90,24,1,24.63957231800547,24.389706639036156
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",67.05544996443564,84.82729636238682,95.64140934398097,30,84,33,0,30,19,28,15,10.213224090773153,8.408902785598393,28,28,180,22.939845027752835,10,1,36,21,33,11.142697374929764,4.799033277720441,87,36,270,26.281694780892714,10,1,36,60,15,9.93328455932918,-67.03123515765898,60,72,90,24,1,23.762811003883723,21.293485747915888
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",94.63473734990855,34.05501946510857,92.96572882075108,30,84,0,33,30,19,28,15,12.719710175844195,6.920868116651763,28,28,0,24.27143459801806,10,1,36,21,33,9.180089463646695,9.870979448063554,36,87,0,27.073590346402646,10,1,0,0,0,-65.85678683251042,-29.601770886160303,0,0,270,0,1,20.979519748620284,24.937267692601484
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",90.78942785225982,39.034521140543504,96.665633246231,30,84,36,24,30,19,28,15,27.88960083030979,-41.75568335412971,28,87,180,23.051907364017385,10,1,36,21,33,8.800885355225923,-21.014621181781663,36,21,180,29.32233574306735,10,1,0,0,0,-68.92972845086582,-1.6009911151965532,0,0,270,0,0,22.266035006188353,20.861053673246605
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",94.00754631377524,57.13303232585352,102.22835397981703,30,84,60,3,30,19,28,15,20.257907881587453,-21.36120524957963,28,58,180,20.401659545445735,10,1,30,21,33,7.519546206020021,6.768372656243767,21,30,0,29.95668057370588,10,1,36,60,15,8.821769984777648,-35.685251280194535,60,102,90,24,1,22.94378967964621,24.711562370613926
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",94.54694330130043,35.6911188409191,94.78653630374939,30,84,36,24,30,19,28,15,9.16225187550755,1.3837834941965683,28,87,90,24.430816756156084,10,1,36,21,33,9.373915106762933,8.922407706046915,36,21,0,29.302845676032234,10,1,0,0,0,-63.85277178485843,-36.056449062521025,0,0,270,0,1,20.166990446468066,23.09845639072605
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.54287847892635,62.16324871702117,102.80752097718633,30,84,3,0,30,19,28,15,6.600582181441339,-12.230096470383767,57,60,90,21.209574287618366,10,1,30,21,33,4.099657446655026,-14.103929063168149,30,60,270,28.217550839255573,10,1,0,0,0,-4.483248070311252,-98.30947687339969,0,0,180,0,0,24.780080800504308,21.215404481622286
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.43609267247184,75.16081740957979,98.84189825421387,30,84,39,100,30,19,28,15,5.513051292497232,-1.4531764850257805,64,28,90,20.983396875492613,10,1,36,21,33,11.177656270979075,7.288257949545933,21,100,0,29.468889899206616,10,1,36,60,15,9.413006426971549,-83.02235638305028,36,60,180,24,0,22.082121236642724,20.275190912348446
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.79646407390634,100.57625288807105,87.83758004288042,30,84,100,39,30,19,28,15,-5.016225912752738,7.8783696460946935,28,64,270,23.881239327093372,10,1,36,21,33,9.27983077736514,36.40202600031717,100,21,90,26.186716604203653,10,1,36,60,15,7.020934251493832,-53.1452805488685,60,36,90,24,1,24.22845852387315,24.482269418984178
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",68.06116165703213,51.48573124837299,94.59783748372213,30,84,57,3,30,19,28,15,-9.18825722029575,3.632956535341543,48,66,270,21.241078607985667,10,1,36,21,33,5.399866018390665,6.889607442912412,21,36,0,25.14340820952576,10,1,0,0,0,-93.52630744300288,-30.241626994387502,0,0,270,0,0,20.873677080104777,23.304741046542404
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",67.88098018053523,93.80608558179127,91.71647255403782,30,84,100,3,30,19,28,15,9.79938454812324,9.573730815547677,28,28,0,23.196124412908734,10,1,36,21,33,-9.07388955086358,36.165741571664476,100,72,180,27.63613288374421,10,1,36,60,15,-93.14678809658331,8.922226036151356,60,72,270,24,1,23.75619449849338,21.052241092329556
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",80.82197685813779,39.302976083999035,103.31532899019655,30,84,0,33,30,19,28,15,9.847012954293634,8.854409617946905,28,28,90,22.913018146918205,10,1,36,21,33,8.408600668619563,-15.406559086973143,36,87,90,29.885356067230283,10,1,0,0,0,0.4897500149517722,-120.7501045589383,0,0,180,0,1,21.150834682685197,20.997776581078757
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.0829569631676,65.31389765832128,104.92764287306662,30,84,33,60,30,19,28,15,4.788577557154345,-14.763415674483564,28,28,180,23.563458389376063,10,1,30,21,33,0.8938986352442626,9.118015402248503,66,21,180,26.983528515802966,10,1,0,0,0,9.478583396343687,-58.18496517210145,0,0,90,0,0,22.593151729990844,20.74242334541953
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",91.97226161942089,34.90629257073574,102.63513125667757,30,84,0,33,30,19,28,15,19.0911561736404,-43.94424608653752,28,28,180,22.366329648830394,10,1,36,21,33,8.016092583605452,-24.794157023249983,36,87,180,28.55333231171082,10,1,0,0,0,8.027100397954532,-126.53130854908551,0,0,180,0,1,24.779985228458273,20.561652513828417
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.70763446493351,59.75904663090192,102.89846093757018,30,84,33,60,30,19,28,15,8.480724189507693,-20.661697157700832,28,28,180,21.586506776917528,10,1,30,21,33,0.7481475049130202,2.7692084730832276,66,21,180,25.049452492736197,10,1,0,0,0,-1.7217167908015494,-101.75420064001263,0,0,180,0,1,20.259434575915762,21.879285591807673
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",104.62071935862426,58.05873932875054,92.91924396529593,30,84,60,3,30,19,28,15,21.605752026617978,6.44137302145191,28,58,0,21.604012940151556,10,1,30,21,33,10.69124499472399,8.792054140736298,21,30,0,26.78653287456217,10,1,36,60,15,8.004751022469517,5.358496693038301,60,102,0,24,1,22.642027061149033,22.194444257107744
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",60.8125862566302,53.15129462467181,88.26335940785052,30,84,57,33,30,19,28,15,-18.541936816487713,3.5853613894109184,48,28,270,22.51211927966568,10,1,36,21,33,4.42111065539256,-5.758603717502977,21,66,270,25.14992180868868,10,1,0,0,0,-101.10179706651907,-25.09696022970767,0,0,270,0,1,23.21225025806926,20.02956744001998
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",65.7528206352586,57.27254352035316,97.65738403870517,30,84,0,33,30,19,28,15,8.35685593164553,-20.50151412977741,60,28,180,22.42139578469821,10,1,30,21,33,9.997951217898676,8.688602048338227,60,66,90,25.176740946889144,10,1,0,0,0,3.338681068902997,-101.25166276187706,0,0,180,0,1,22.71051276804084,24.005085093649967
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",105.85841357149143,64.11592307691107,100.95127246000592,30,84,3,102,30,19,28,15,50.70949021422339,-13.374646654603541,60,63,180,20.732722973909794,10,1,30,21,33,12.988981551148328,5.763530102338768,60,102,180,26.240780992780195,10,1,36,60,15,17.540706939810548,-97.37067056845596,60,36,180,24,1,20.134513384050944,20.198304511835637
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",59.61303923771461,93.82215340772203,99.76492273185335,30,84,39,66,30,19,28,15,6.0590475915909625,15.190603914855064,96,28,180,21.688290963471694,10,1,30,21,33,-8.318081120515338,34.57371594796287,96,66,180,27.96747790456453,10,1,36,60,15,2.393550257797462,9.222621883757444,36,66,0,0,1,21.79960253273955,24.251732549301888
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.10421932611003,65.99681093823283,97.23219850266594,30,84,39,0,30,19,28,15,33.31134468847245,-13.064228945526338,64,100,180,20.676583975803204,10,1,36,21,33,14.598397122812262,8.99767088106605,21,36,180,26.730147470194904,10,1,36,60,15,16.322223034644786,6.373175552438346,36,100,0,24,1,20.656067297290065,21.466194606387475
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",78.131552089088,95.06387581698758,100.74684873702029,30,84,24,0,30,19,28,15,13.485095818559836,9.498536468991395,87,28,0,20.35482191075475,10,1,36,21,33,22.209227156177043,9.823341765900214,21,36,270,28.79259839482286,10,1,36,66,15,8.59700268698659,-32.67578880478428,87,72,90,24,1,24.831216172824988,22.032291392511475
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",67.92904449800814,54.763682261679456,90.69998493123398,30,84,0,33,30,19,28,15,13.940982624946937,5.691001279974917,60,28,0,23.574535234346953,10,1,30,21,33,7.172609304746977,-1.2590552549481817,60,66,90,26.535891704674786,10,1,0,0,0,-11.067082382138047,-103.73197729398463,0,0,180,0,1,23.062206300397527,24.298527402329682
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61.47627127023339,63.73168130201419,100.60221977779214,30,84,33,0,30,19,28,15,6.774101342310605,-14.284747926577271,28,28,180,23.320074253071944,10,1,36,21,33,8.871021884910443,4.630735516000889,66,57,90,26.015733421425047,10,1,0,0,0,1.0941082345361917,-94.44658828888544,0,0,180,0,1,20.33684882399664,20.878373375044646
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.62412571774023,66.57777550935138,92.4196615233753,30,84,3,0,30,19,28,15,37.83654286301995,5.101273099406599,28,100,0,20.784790999586463,10,1,36,21,33,41.05102297509548,-5.346449155506861,72,36,270,27.25576216448699,10,1,36,60,15,14.395329298771074,-93.67947196245032,72,100,180,24,1,23.241954569944088,20.764152062154505
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",58.58163377758576,67.2760279990488,99.57822972726916,30,84,3,0,30,19,28,15,8.113852737892,-9.474707787584794,57,60,90,22.548551224051536,10,1,30,21,33,1.201007746813584,0.1266068800153617,30,60,270,25.12590630923918,10,1,0,0,0,9.60477245896767,2.9873086274576304,0,0,90,0,1,23.66406002286469,20.196159006007107
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",58.79251988635522,67.81455906401594,89.66830670660462,30,84,3,0,30,19,28,15,6.204999743149519,-9.842373705193285,66,28,180,22.394796313824223,10,1,36,21,33,5.3656162736420505,11.007736798971779,36,57,90,29.057231792231754,10,1,0,0,0,-13.608736627503461,6.492562128642511,0,0,0,0,1,23.83959089285979,23.67393121117259
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",94.19530588785722,62.05169885602478,96.1826428546735,30,84,60,3,30,19,28,15,7.982289785546742,-14.84073565132992,28,58,90,21.96894899892809,10,1,30,21,33,9.296306936489174,4.428514126044451,21,30,180,25.452663017697883,10,1,36,60,15,8.68265457157112,-97.0267601573234,60,102,180,24,1,24.486924240420038,23.615130051071304
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",56.57520624285825,69.6870905231929,101.37245112181569,30,84,3,0,30,19,28,15,2.8642325291379818,-8.35600716030634,57,60,180,22.503314832376944,10,1,30,21,33,-10.45556846943708,9.879938622524461,30,60,0,28.223774567083517,10,1,0,0,0,-104.75778255983428,2.208685784529437,0,0,270,0,1,24.488246814548496,23.815465042625156
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",67.33046758585573,62.28089211015574,98.3579040375762,30,84,57,33,30,19,28,15,10.585224744863412,8.410096014713664,48,28,0,20.93113818448144,10,1,36,21,33,-3.773257172539484,5.681672725176318,21,66,0,28.087390131758987,10,1,0,0,0,-11.859270497912835,-96.2476720030791,0,0,180,0,1,20.434344871957958,22.09937367306359
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",61.50634434155573,109.98442309710383,88.21189781352824,30,84,3,0,30,19,28,15,-15.660789597556597,18.94721212106376,59,60,270,21.63742182496732,10,1,30,21,33,2.2506923558969625,53.55147693957933,30,60,180,27.230151982211098,10,1,36,60,15,-15.234187934213752,6.524970763313421,102,60,0,24,1,23.469124986620535,23.422597663541598
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",69.4330486191199,97.0151933962126,88.66886891359447,30,84,27,0,30,19,28,15,7.615283576513024,6.381510088884818,28,58,0,24.476671670234566,10,1,30,21,33,-6.1004933775788555,37.26233700240628,21,30,180,26.976553385015105,10,1,36,60,15,5.687125462226507,-29.572646611856424,96,60,90,0,0,23.270339143694066,22.925410555477512
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",95.33600333492001,74.50909551812478,103.08302278321733,30,84,39,0,30,19,28,15,18.08806221252055,-5.706235823959068,64,100,180,24.860708911257078,10,1,36,21,33,8.396465706740617,10.292285821953971,21,36,90,26.77127541707182,10,1,36,60,15,6.117552461310728,5.964540600739054,36,100,0,24,0,24.56308172943489,23.547671040338315
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.928249711264,108.3638999509369,89.48213249763546,30,84,3,0,30,19,28,15,8.11778862521727,28.501315574988194,59,60,180,21.834058237082697,10,1,30,21,33,4.384820500344713,24.185223766832504,30,60,270,29.800559917678928,10,1,36,60,15,5.323128509366134,9.601954663927359,102,60,0,24,1,23.579675602811946,20.795831667372752
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.93118628829649,62.067593427745734,88.99349168690472,30,84,30,0,30,19,28,15,8.350397955722945,8.443705727735352,27,60,0,22.917077438807173,10,1,30,21,33,6.884359226664427,-14.585682561560034,66,60,270,28.161808663892714,10,1,0,0,0,-5.992068614108541,6.146674813023748,0,0,0,0,1,24.6248494054545,24.390234605803727
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",94.3953237408201,62.354628653315054,87.87134863250213,30,84,60,3,30,19,28,15,8.936320728119512,5.750944782744327,28,58,90,24.834764548959402,10,1,30,21,33,6.736949807977526,5.450788511907687,21,30,90,29.78786603221053,10,1,36,60,15,-66.74471643210661,-20.54318924418103,60,102,270,24,1,23.8104068494139,20.265441998209624
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",58.572207283547044,69.38613071565773,101.7840256278227,30,84,3,60,30,19,28,15,2.957938009518217,9.841762582694997,57,28,0,22.755758780712434,10,1,30,21,33,8.200534125026998,8.574222015563544,30,21,90,29.569148302797664,10,1,0,0,0,-25.117339847075645,8.271556892316983,0,0,0,0,1,22.003727644784483,24.94122119019196
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.8560803264606,62.8528374736664,103.68916915617126,30,84,0,69,30,19,28,15,26.15533923539421,6.7380731935763665,60,64,270,24.28832334253732,10,1,30,21,33,5.329703867145746,5.418378668459034,60,102,90,26.32942681869786,10,1,36,60,15,15.754980108586908,-96.21708996216017,60,36,180,24,1,21.921520876189227,23.177279457241355
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",66.66196329858371,62.66028768407347,95.8496943781992,30,84,57,3,30,19,28,15,7.911623319473065,5.071955773928256,48,66,0,22.477623962621724,10,1,36,21,33,6.422128633236415,-14.953381704810848,21,36,270,26.288179506985827,10,1,0,0,0,-6.853859447366034,-96.58734793497683,0,0,180,0,1,23.046842701683175,21.31073300084913
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.81293389505674,96.7062656500223,103.27357346931676,30,84,0,27,30,19,28,15,5.463246447773739,5.905077074362357,58,28,0,21.92317049201329,10,1,30,21,33,-0.038798281597176576,7.194083311601179,30,21,270,27.608291139558574,10,1,36,60,15,7.784362385288985,4.532286939324754,102,60,90,24,1,21.705766091915287,22.469400652675454
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",66.2015427508443,55.613147703860996,102.01574814269077,30,84,0,3,30,19,28,15,-10.330616764861134,2.3280912058884815,28,66,270,23.794334347576324,10,1,36,21,33,-6.760902745377521,-0.7941496253204328,57,36,180,26.9643060764927,10,1,0,0,0,9.312145593539459,-70.84858154543424,0,0,90,0,1,22.34332815954624,21.866370850582953
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",37.20687297745045,93.81844151159213,96.37070745605382,30,84,24,0,30,19,28,15,-43.79932120655867,10.264568560187842,87,28,270,23.222612526133783,10,1,36,21,33,-23.225417586301305,9.363696994336676,21,36,270,29.45229607110027,10,1,0,0,0,5.376621548657238,-19.71792527824366,0,0,90,0,1,24.146827190266393,22.48576301073919
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97.11317085997818,57.94659783052915,86.63144648347205,30,84,27,102,30,19,28,15,39.61394108172351,-19.033477475469667,28,63,180,21.4409095234423,10,1,30,21,33,37.69375865814424,-14.097601196662984,21,102,270,26.54242915282639,10,1,36,60,15,-65.20682265708655,-16.614441739799922,60,36,270,24,1,24.52326169095378,24.13289597864619
