Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Exists
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",95.09048491169956,65.77509668691486,92.90544112485676,30,84,27,0,30,19,28,15,95.09048491169956,39.0,28,58,270,30,9,1,30,21,33,0.0,0.0,21,30,0,35,0,1,36,60,15,29.177991328905968,0.0,60,102,270,24,1,1
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",93.25341534682181,72.52300981270444,102.64480544079862,30,84,39,100,30,19,28,15,45.0,0.0,64,28,0,30,9,1,36,21,33,0.0,64.0,21,100,180,35,0,1,36,60,15,93.25341534682181,0.0,36,60,180,24,1,1
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",84.19713649445978,34.6581893072065,100.02182594980967,30,84,0,33,30,19,28,15,9.0,0.0,28,28,180,30,9,1,36,21,33,84.19713649445978,66.0,36,87,0,35,0,1,0,0,0,28.607127331809437,0.0,0,0,90,0,0,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",100.77474504259605,70.33527527779363,101.59168081858246,30,84,3,0,30,19,28,15,9.0,0.0,28,100,0,30,9,1,36,21,33,51.0,70.33527527779363,72,36,0,35,0,1,36,60,15,100.77474504259605,40.0,72,100,0,24,1,1
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",70.87024715548984,54.89943087143559,94.57573196045419,30,84,0,3,30,19,28,15,0.0,39.0,60,58,0,30,9,1,30,21,33,39.0,54.89943087143559,60,30,90,35,0,1,0,0,0,70.87024715548984,0.0,0,0,180,0,0,1
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",109.35736592264529,69.03228393650433,105.23558765018204,30,84,39,100,30,19,28,15,45.0,0.0,64,28,0,30,9,1,36,21,33,0.0,69.03228393650433,21,100,270,35,0,1,36,60,15,0.0,0.0,36,60,0,24,1,1
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61.013787552331564,64.04241263592688,98.07083529659931,30,84,66,27,30,19,28,15,0.0,0.0,28,28,180,30,9,1,30,21,33,61.013787552331564,0.0,66,21,90,35,0,1,0,0,0,0.0,64.04241263592688,0,0,270,0,0,0
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",62.611166581213354,61.7400469345863,89.8471656015176,30,84,3,0,30,19,28,15,0.0,9.0,66,28,0,30,9,1,36,21,33,0.0,0.0,36,57,180,35,0,1,0,0,0,90.78356818614928,0.0,0,0,180,0,0,1
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",55.488898989279605,69.87410518748904,88.4495963391389,30,84,66,3,30,19,28,15,8.0,0.0,27,60,0,30,9,1,30,21,33,36.0,69.87410518748904,66,60,90,35,0,1,0,0,0,26.296815170885946,0.0,0,0,180,0,0,1
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",74.78228988806696,91.7818991036631,94.04673140723072,30,84,33,72,30,19,28,15,0.0,0.0,28,64,180,30,9,1,36,21,33,74.78228988806696,36.0,87,72,180,35,0,1,36,66,15,0.0,91.7818991036631,66,36,270,24,1,1
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",67.37388534191517,64.70097616485185,98.17513247961688,30,84,60,33,30,19,28,15,67.37388534191517,9.0,28,28,0,30,9,1,30,21,33,0.0,36.0,21,66,90,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",74.0307896452854,106.96602409809985,92.5118484572235,30,84,0,3,30,19,28,15,74.0307896452854,9.0,100,28,270,30,9,1,36,21,33,0.0,106.96602409809985,36,72,270,35,0,1,36,60,15,40.0,106.96602409809985,100,72,270,24,1,1
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",63.8731396904092,104.71277658553964,95.01716974037639,30,84,39,0,30,19,28,15,68.0,0.0,96,57,270,30,9,1,30,21,33,63.8731396904092,0.0,96,30,90,35,0,1,36,60,15,27.25167305201228,0.0,36,60,0,0,1,1
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.65733728176277,64.75433928144433,91.76998436732464,30,84,66,3,30,19,28,15,0.0,32.0,27,60,0,30,9,1,30,21,33,36.0,0.0,66,60,270,35,0,1,0,0,0,0.0,64.75433928144433,0,0,90,0,0,1
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",58.24048154574092,71.92785280109986,91.37699646093995,30,84,30,0,30,19,28,15,8.0,0.0,27,60,90,30,9,1,30,21,33,58.24048154574092,39.0,66,60,0,35,0,1,0,0,0,31.070845893140714,0.0,0,0,180,0,0,1
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.35553125033805,109.67944979970899,100.86525702371131,30,84,69,0,30,19,28,15,57.35553125033805,32.0,63,60,180,30,9,1,30,21,33,0.0,39.0,102,60,0,35,0,1,36,60,15,0.0,0.0,36,60,270,24,1,0
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.38928881473099,100.73530049984376,104.87822883742285,30,84,0,3,30,19,28,15,40.0,0.0,59,60,180,30,9,1,30,21,33,0.0,0.0,30,60,180,35,0,1,36,60,15,66.0,100.73530049984376,102,60,0,24,1,1
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",35.508998049098736,86.01685451004248,98.17213925800878,30,84,24,36,30,19,28,15,0.0,0.0,28,28,90,30,9,1,36,21,33,0.0,0.0,87,36,0,35,0,1,0,0,0,29.94839828788872,86.01685451004248,0,0,0,0,0,0
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",58.96117434721306,109.47448383961738,97.92760057485246,30,84,0,27,30,19,28,15,39.0,0.0,58,28,90,30,9,1,30,21,33,0.0,0.0,30,21,0,35,0,1,36,60,15,37.69822116525391,0.0,102,60,180,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.346316951688216,103.05762314426362,97.09125714383492,30,84,0,27,30,19,28,15,39.0,103.05762314426362,58,28,270,30,9,1,30,21,33,0.0,0.0,30,21,90,35,0,1,36,60,15,66.0,0.0,102,60,180,24,1,1
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",82.43947692438005,36.89443490441815,92.61602975232634,30,84,0,24,30,19,28,15,9.0,36.89443490441815,28,87,270,30,9,1,36,21,33,0.0,0.0,36,21,270,35,0,1,0,0,0,82.43947692438005,0.0,0,0,0,0,0,1
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",39.33639297216879,91.94429317557575,93.02525487719474,30,84,33,0,30,19,28,15,39.33639297216879,9.0,28,28,0,30,9,1,36,21,33,39.33639297216879,0.0,87,36,270,35,0,1,0,0,0,29.598176597655744,0.0,0,0,0,0,0,1
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.11482233027292,71.7739281101571,92.32877464767546,30,84,66,27,30,19,28,15,9.0,0.0,28,28,270,30,9,1,30,21,33,36.0,71.7739281101571,66,21,270,35,0,1,0,0,0,35.65195146516293,0.0,0,0,270,0,0,1
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.51588063920612,72.40835052108865,96.11781740275285,30,84,3,57,30,19,28,15,38.0,0.0,66,49,180,30,9,1,36,21,33,0.0,0.0,36,21,0,35,0,1,0,0,0,85.92606326741189,0.0,0,0,270,0,0,1
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",60.678723075666746,56.14634589421995,87.43544158704546,30,84,60,3,30,19,28,15,0.0,0.0,28,58,270,30,9,1,30,21,33,0.0,56.14634589421995,21,30,90,35,0,1,0,0,0,29.377912278528754,0.0,0,0,0,0,0,0
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",69.40182090116336,101.6252107487826,95.08658351067851,30,84,27,0,30,19,28,15,0.0,0.0,28,58,0,30,9,1,30,21,33,69.40182090116336,0.0,21,30,270,35,0,1,36,60,15,101.30037097361924,0.0,96,60,0,0,1,1
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97.22715844281606,56.08504327746842,91.860473326645,30,84,0,69,30,19,28,15,97.22715844281606,45.0,60,64,0,30,9,1,30,21,33,0.0,72.0,60,102,180,35,0,1,36,60,15,30.530573012834328,56.08504327746842,60,36,90,24,1,1
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",76.09774437143922,90.8091036889539,99.24449431090522,30,84,33,72,30,19,28,15,0.0,90.8091036889539,28,64,270,30,9,1,36,21,33,66.0,90.8091036889539,87,72,180,35,0,1,36,66,15,24.91466766660831,90.8091036889539,66,36,0,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.62968971053655,108.85244255444626,103.56922973804234,30,84,0,27,30,19,28,15,39.0,0.0,58,28,180,30,9,1,30,21,33,0.0,0.0,30,21,180,35,0,1,36,60,15,66.0,0.0,102,60,180,24,1,1
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",81.9448189523543,36.6295085690528,102.43467507385938,30,84,0,24,30,19,28,15,9.0,0.0,28,87,0,30,9,1,36,21,33,0.0,0.0,36,21,90,35,0,1,0,0,0,82.78354537837679,0.0,0,0,0,0,0,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",59.94766455198632,53.77491970795499,94.80105974300045,30,84,57,3,30,19,28,15,0.0,38.0,48,66,90,30,9,1,36,21,33,0.0,0.0,21,36,180,35,0,1,0,0,0,31.60753421322115,53.77491970795499,0,0,180,0,0,1
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",62.84519515066347,60.724143941304405,86.8985740131753,30,84,57,33,30,19,28,15,29.0,60.724143941304405,48,28,0,30,9,1,36,21,33,0.0,60.724143941304405,21,66,90,35,0,1,0,0,0,26.45755576049436,60.724143941304405,0,0,0,0,0,1
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",62.54830370799232,59.80493262147577,104.79445830860118,30,84,57,33,30,19,28,15,29.0,59.80493262147577,48,28,180,30,9,1,36,21,33,0.0,59.80493262147577,21,66,180,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,0
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",66.87079279252573,64.91902701586969,104.99277375572419,30,84,60,3,30,19,28,15,0.0,39.0,28,58,180,30,9,1,30,21,33,0.0,64.91902701586969,21,30,270,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",33.10446850971519,89.59579084965138,101.29020042543183,30,84,24,36,30,19,28,15,0.0,9.0,28,28,180,30,9,1,36,21,33,33.10446850971519,0.0,87,36,0,35,0,1,0,0,0,26.540948915715067,0.0,0,0,270,0,0,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",99.62022874836518,59.89742238037258,88.41083338488953,30,84,3,102,30,19,28,15,32.0,59.89742238037258,60,63,180,30,9,1,30,21,33,0.0,72.0,60,102,270,35,0,1,36,60,15,0.0,0.0,60,36,180,24,1,1
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",61.70472443638189,54.02288436902398,94.76441487058243,30,84,0,33,30,19,28,15,61.70472443638189,0.0,28,28,270,30,9,1,36,21,33,36.0,0.0,57,66,0,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,1
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",64.97837808655308,92.50078722267165,95.15892850003942,30,84,24,0,30,19,28,15,0.0,9.0,87,28,0,30,9,1,36,21,33,64.97837808655308,0.0,21,36,180,35,0,1,36,66,15,21.0,92.50078722267165,87,72,180,24,1,0
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",93.76116918022103,55.29557263477506,88.37308827547437,30,84,27,0,30,19,28,15,0.0,0.0,28,58,180,30,9,1,30,21,33,93.76116918022103,0.0,21,30,90,35,0,1,36,60,15,93.76116918022103,66.0,60,102,180,24,1,1
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",65.91427288546221,93.92369541164904,94.00795553971187,30,84,27,66,30,19,28,15,65.91427288546221,9.0,28,28,90,30,9,1,30,21,33,65.91427288546221,36.0,21,66,180,35,0,1,36,60,15,0.0,6.0,96,66,90,0,1,0
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",59.324624803069426,102.76257683030175,86.99635848267118,30,84,69,0,30,19,28,15,0.0,32.0,63,60,180,30,9,1,30,21,33,59.324624803069426,39.0,102,60,90,35,0,1,36,60,15,0.0,102.76257683030175,36,60,0,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.65394466164823,93.30047591284918,104.44707818691693,30,84,0,27,30,19,28,15,39.0,0.0,58,28,270,30,9,1,30,21,33,0.0,93.30047591284918,30,21,90,35,0,1,36,60,15,0.0,0.0,102,60,270,24,1,1
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",92.07401937726111,54.392597680213576,102.05655853641122,30,84,3,0,30,19,28,15,32.0,0.0,60,58,180,30,9,1,30,21,33,39.0,0.0,60,30,90,35,0,1,36,60,15,126.11931501740244,66.0,60,102,0,24,1,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",55.639539633452735,99.69878420877775,102.36002105182098,30,84,102,27,30,19,28,15,44.0,99.69878420877775,63,28,0,30,9,1,30,21,33,72.0,0.0,102,21,270,35,0,1,36,60,15,0.0,99.69878420877775,36,60,0,24,1,0
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",54.15534991908226,61.53430984653287,98.00306993823925,30,84,3,57,30,19,28,15,38.0,0.0,66,49,0,30,9,1,36,21,33,0.0,61.53430984653287,36,21,90,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61.945546019781716,72.01146913025386,86.60822154940873,30,84,33,57,30,19,28,15,0.0,72.01146913025386,28,49,180,30,9,1,36,21,33,0.0,0.0,66,21,270,35,0,1,0,0,0,29.240485220052165,72.01146913025386,0,0,180,0,0,1
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",69.01018064715484,83.01316258838071,97.33659075928963,30,84,24,0,30,19,28,15,69.01018064715484,9.0,87,28,0,30,9,1,36,21,33,0.0,0.0,21,36,270,35,0,1,36,66,15,0.0,36.0,87,72,90,24,1,1
B-029,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",85.53259302254689,35.99272947134355,86.52225316990139,30,84,36,33,30,19,28,15,9.0,0.0,28,28,180,30,9,1,36,21,33,0.0,35.99272947134355,36,87,180,35,0,1,0,0,0,37.61113276922204,0.0,0,0,0,0,0,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.07244272229452,95.32324551996915,95.7252200398778,30,84,102,27,30,19,28,15,0.0,0.0,63,28,90,30,9,1,30,21,33,0.0,0.0,102,21,180,35,0,1,36,60,15,87.67706778185199,0.0,36,60,180,24,1,0
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",33.03858351755333,92.71677268631194,95.44267749819471,30,84,24,0,30,19,28,15,0.0,9.0,87,28,180,30,9,1,36,21,33,0.0,92.71677268631194,21,36,90,35,0,1,0,0,0,29.61755256809026,92.71677268631194,0,0,0,0,0,1
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",102.71295107878744,66.92238821693847,99.24216146000626,30,84,39,100,30,19,28,15,45.0,0.0,64,28,270,30,9,1,36,21,33,0.0,0.0,21,100,0,35,0,1,36,60,15,0.0,66.92238821693847,36,60,90,24,1,0
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",58.63759001575632,102.26502755385944,95.71552631337248,30,84,102,3,30,19,28,15,44.0,0.0,63,60,270,30,9,1,30,21,33,72.0,0.0,102,60,0,35,0,1,36,60,15,0.0,102.26502755385944,36,60,0,24,1,1
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",69.51405574745206,104.09919559553919,95.27682274999346,30,84,39,66,30,19,28,15,68.0,104.09919559553919,96,28,180,30,9,1,30,21,33,75.0,104.09919559553919,96,66,0,35,0,1,36,60,15,25.917900533821363,0.0,36,66,0,0,1,0
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",108.82145361216867,62.394765948694356,97.37019354372043,30,84,60,69,30,19,28,15,0.0,62.394765948694356,28,64,180,30,9,1,30,21,33,0.0,72.0,21,102,90,35,0,1,36,60,15,39.92895238794672,0.0,60,36,270,24,1,0
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",112.12066117964396,62.34324171322917,93.85278522411218,30,84,27,102,30,19,28,15,0.0,62.34324171322917,28,63,180,30,9,1,30,21,33,112.12066117964396,72.0,21,102,0,35,0,1,36,60,15,0.0,0.0,60,36,270,24,1,1
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.98780210354259,94.35139212002836,92.7588250570931,30,84,0,3,30,19,28,15,72.0,0.0,100,28,0,30,9,1,36,21,33,0.0,51.0,36,72,90,35,0,1,36,60,15,40.0,94.35139212002836,100,72,90,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.03299158200147,100.92764711084077,99.16524974503616,30,84,0,27,30,19,28,15,39.0,0.0,58,28,270,30,9,1,30,21,33,0.0,0.0,30,21,0,35,0,1,36,60,15,26.41637901413705,0.0,102,60,90,24,1,1
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",59.48119128038298,71.08378231377212,99.92751102062019,30,84,66,3,30,19,28,15,0.0,0.0,28,28,180,30,9,1,36,21,33,30.0,71.08378231377212,66,57,270,35,0,1,0,0,0,30.65522716449754,0.0,0,0,270,0,0,1
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",111.99298092042847,65.21121025879343,97.77523023846024,30,84,3,0,30,19,28,15,32.0,65.21121025879343,60,58,270,30,9,1,30,21,33,39.0,0.0,60,30,270,35,0,1,36,60,15,0.0,0.0,60,102,0,24,1,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",108.21310925026133,59.63087671690448,93.49989305152164,30,84,3,102,30,19,28,15,108.21310925026133,44.0,60,63,0,30,9,1,30,21,33,108.21310925026133,72.0,60,102,180,35,0,1,36,60,15,0.0,59.63087671690448,60,36,0,24,1,1
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.06661753366613,57.78516628662777,96.36996639614247,30,84,3,0,30,19,28,15,100.06661753366613,39.0,60,58,0,30,9,1,30,21,33,39.0,0.0,60,30,180,35,0,1,36,60,15,100.06661753366613,66.0,60,102,270,24,1,1
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",86.69287835866095,39.02239966950175,90.67565175710388,30,84,0,24,30,19,28,15,9.0,0.0,28,87,90,30,9,1,36,21,33,86.69287835866095,0.0,36,21,0,35,0,1,0,0,0,24.77150807986005,0.0,0,0,270,0,0,1
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.15457608104178,59.51481112249633,100.86291506492216,30,84,0,69,30,19,28,15,32.0,0.0,60,64,270,30,9,1,30,21,33,39.0,0.0,60,102,0,35,0,1,36,60,15,36.06527453491671,59.51481112249633,60,36,90,24,1,1
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",73.81069874681096,97.75161723122785,96.9820076141454,30,84,100,39,30,19,28,15,0.0,45.0,28,64,270,30,9,1,36,21,33,64.0,97.75161723122785,100,21,90,35,0,1,36,60,15,0.0,0.0,60,36,180,24,1,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",94.94146014878136,59.0117332509962,86.94908634375687,30,84,3,102,30,19,28,15,0.0,44.0,60,63,270,30,9,1,30,21,33,39.0,0.0,60,102,270,35,0,1,36,60,15,32.951361979200755,59.0117332509962,60,36,180,24,1,1
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",69.99311503055472,54.7335776830483,103.64113910542915,30,84,0,33,30,19,28,15,32.0,0.0,60,28,270,30,9,1,30,21,33,39.0,0.0,60,66,180,35,0,1,0,0,0,93.32489533186315,0.0,0,0,90,0,0,1
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.76673176670567,96.51194041105707,91.42501928039218,30,84,100,3,30,19,28,15,0.0,9.0,28,28,90,30,9,1,36,21,33,0.0,51.0,100,72,270,35,0,1,36,60,15,21.736213244556833,0.0,60,72,180,24,1,1
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",58.53647791752098,92.15741454428756,92.62198679080889,30,84,0,3,30,19,28,15,40.0,92.15741454428756,59,60,0,30,9,1,30,21,33,0.0,39.0,30,60,180,35,0,1,36,60,15,66.0,92.15741454428756,102,60,0,24,1,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",61.49371301127369,57.216899325837325,88.19293343665447,30,84,57,3,30,19,28,15,61.49371301127369,38.0,48,66,180,30,9,1,36,21,33,0.0,0.0,21,36,180,35,0,1,0,0,0,61.49371301127369,0.0,0,0,0,0,0,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",65.31450365752809,88.0415952865909,95.42227171218325,30,84,27,0,30,19,28,15,0.0,0.0,28,58,270,30,9,1,30,21,33,65.31450365752809,0.0,21,30,90,35,0,1,36,60,15,27.947391624655353,0.0,96,60,180,0,1,1
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",62.36237558793896,105.06911821309112,105.05779615108295,30,84,39,66,30,19,28,15,0.0,9.0,96,28,90,30,9,1,30,21,33,75.0,105.06911821309112,96,66,0,35,0,1,36,60,15,28.962893138694408,0.0,36,66,90,0,1,0
